hash,image_ids,labels,azimuths,num_images
c90ad393008f5055b432a4a2676d46f853419cbc47f969e00d5520077bef92ed,train_01762.png; train_02093.png,0; 1,316.54; 235.88,2
c990d0f4ba54a58ef3527bb59bfa3778aed42000c68da09c22b1e0f693d796a1,train_01176.png; train_07447.png,0; 1,351.36; 198.48,2
c9aec78bba66fb4aac9544b256bd42edb1c3168686ba9634bf9604737154ce07,train_04922.png; train_05060.png,0; 1,278.88; 31.33,2
c9e126b282dd0f3ab621027af0c41d191b58210e503fa148d9fc54af531fda73,train_01491.png; train_03077.png,0; 1,288.21; 32.03,2
ca060a46f94245c084d52086b3d52d9a32f420bf1c145a6e9354a14a2635adee,train_00211.png; train_03241.png,1; 0,284.55; 275.95,2
ca1917dd9458767a1a1c6da5fccdb48813aa14d9a287ee77cd1ac893a20eafdf,train_02618.png; train_05640.png,0; 1,304.10; 274.47,2
ca382a860c894a98a7bc14f7fa870c3f1b3c82e3872c5cb5f65f400eec616924,train_00054.png; train_01676.png,0; 1,272.23; 93.28,2
ca94eb2fcf0d9a639dd6cf37b08bf97e4f38b4f16899701b119d5fafcc03fe34,train_03897.png; train_06594.png,1; 0,162.22; 222.41,2
cabeb14aae4ff33c6c9f50ddc2f4cd839ac6dc42db605dd328419b8e64ccb5b7,train_02035.png; train_03144.png,1; 0,168.50; 340.95,2
cb5ff24d54152e81185935db3b6aaeabe5a606fdc759f431854c5ff0c02a77bb,train_07185.png; train_07349.png,1; 0,50.41; 259.36,2
cb6ae8bcefbb7ff77c7d353c922c7b15492fd5bd095eb5466a2fad62c3e56245,train_03989.png; train_07829.png,0; 1,351.83; 39.50,2
cb6dc5e4ab20b72ae1afe3c40e9789de9a29037a131c8f4a8a06c9e723c4b199,train_00637.png; train_06038.png,0; 1,344.87; 56.75,2
cb9809b610896c50dec4938125f6a2a9271f7b61dbf0dee16d8bb36c0e7e2625,train_02915.png; train_04318.png,1; 0,208.87; 282.89,2
cba02f1327f556de858aec82ded32a483dc2bcf8f515102aff6bc333376614d9,train_01571.png; train_03648.png,1; 0,83.97; 347.17,2
cc24c2461d0752a7602e128cad035c98f4d46b115393c6d840aa80db11f961ee,train_01343.png; train_01927.png,1; 0,297.22; 326.21,2
cc47cccb6745bcff8512ab20729dcea8bc3c70d242761ed2be15d3ffcc587aa2,train_00763.png; train_05183.png,0; 1,306.57; 156.70,2
cca8e93dfa271764d43c6f5b897bf2b685efa34317eb8fbfc30bd9dec19bd0b4,train_02533.png; train_06759.png,1; 0,141.46; 333.69,2
ccdc419cf4322fe828ea8a23b3d9435fb5a8daf4e9d461837235383afc1cfe0a,train_01190.png; train_03024.png,0; 1,289.48; 164.05,2
cd006c90da24c24e2a8554ea6221807415dcee74992df3573d8bef4fa56fbc4c,train_01305.png; train_05356.png,1; 0,177.39; 279.08,2
cd5616e372dcb2be4439dd8a90eaa5281571836a5feda093d5722e3647bbbd30,train_04060.png; train_04748.png,0; 1,322.65; 203.01,2
cd711c3bbe96516f01093b0e0421b50f2c5df746b9ddfdd39251d8be91df9b4d,train_00430.png; train_04801.png,1; 0,32.76; 313.96,2
cd978ce2230cfb3319daad1dbbc2c14e5266bf930cb3a3fbdc3ee4bcd633443e,train_00159.png; train_00733.png,1; 0,23.35; 342.10,2
cdb05efbbb9bebb983c113b3140562da21c4a6169dfe8d06132638a9b7d71389,train_06427.png; train_07399.png,1; 0,297.24; 284.10,2
cdbd3fd920b2207bb974355ea606abf096ae09a80cca49f004d2b211ef4fb682,train_01591.png; train_03453.png,0; 1,354.27; 306.66,2
ce18a6bdda0418d9e8b85df351295cc25e1dc215e6a2156a895a0b1de67bbde4,train_02339.png; train_05949.png,1; 0,259.08; 304.53,2
ce1b73e7cb6f0c66368394431bb09b84f69def3ac5c0f527256442cdce9506cf,train_03543.png; train_05811.png,1; 0,293.03; 290.41,2
ce4f45fa1091a9089676ef742a6fbbd56140b6205d6ae7c038e2d31b3af2f427,train_00377.png; train_02573.png,0; 1,141.91; 24.67,2
cec287a809c45597c3e7cd45977f969586d3e83faef4a220cdd05a515b43df39,train_01602.png; train_04327.png,0; 1,278.01; 88.18,2
cf09594db7e02f3eda49289d5ff5b67c187e732aef7691a9b9d04978b529dd83,train_00380.png; train_05459.png,0; 1,286.49; 83.57,2
cf135fbc384d2619923e545daebec5c485b54cd8bded519e1d4854702052b731,train_01859.png; train_06049.png,0; 1,335.42; 142.39,2
cf1cdd741d296735dfeeb7456985b2af2d92c5c6828cec4dd3170d074b7dfa33,train_03028.png; train_07158.png,1; 0,348.11; 348.95,2
cff539b8123bacfb5e3d7e248cd2c96d4e754111a779ffe56436d6fa1de86655,train_03876.png; train_07182.png,0; 1,284.45; 271.24,2
cffb89a190e95078ddbde691b3bad1e9d2113230b302409b35fb332fa66daa16,train_03100.png; train_03315.png,0; 1,54.96; 123.15,2
d028e4c67d6e67a4f6520e3191ccc9c7d800d67cafc5e54b2e1383e3e43af4d7,train_01298.png; train_06805.png,1; 0,47.06; 352.79,2
d02ef1e6512bd08421b51d63b4d98d5a7c14601fd21c9b888a47463e856e8e0b,train_02616.png; train_03903.png,0; 1,277.68; 321.13,2
d0665910577eb83e80fb9dbd7334fefcd54262b47c4aa25ea298607d72ef9919,train_02761.png; train_06902.png,0; 1,89.54; 118.47,2
d071b9c4cc16ed1e273c96673afe39ff81d12d095cb0b6f8f998477ce85ac8cd,train_00059.png; train_02258.png,0; 1,301.06; 181.92,2
d09087ef6df1e76ff99e70039a9c13346fef4f25891a463a6460fd56c5b9b9ca,train_00371.png; train_02440.png,0; 1,327.45; 317.81,2
d0dfca0bd5729b80ca2fe8a963a7452cd05fe3d3435e9385dd794789c06b5a2f,train_04968.png; train_06206.png,0; 1,295.96; 43.20,2
d0e8fd1ea1f767c30cb335eeec02639d51d0727db427e2af42ca0eac06389a8d,train_06036.png; train_07403.png,0; 1,323.05; 117.66,2
d0f001b02c447df25a311305b86d73d8b1046fb6f6259c2d64a0df2e2ab8f5c7,train_07165.png; train_07677.png,0; 1,334.58; 342.90,2
d135a280c5d8ce0fe84d480e84de4fb41d374b1404d12ac7f57536d680c16200,train_01962.png; train_04652.png,0; 1,292.30; 14.58,2
d146ed16abf8d376b34000b3bbfda89eb1faa230038bda0eb309ca033afc29ce,train_05170.png; train_07317.png,0; 1,307.81; 249.62,2
d164d4726dd4b4f9c963798e63b1ebc3cdb4d646d8a181c6f9a4c079879203bc,train_04180.png; train_04917.png,1; 0,298.10; 274.40,2
d16d464cc949e9187f9b0279e2d3130d9616a292fd61c4cc78befbe9248a9f22,train_03631.png; train_03986.png,0; 1,351.39; 339.33,2
d197fe3d1cbe3126f28f7ba47ef95062dae0bbc79c4d06411b9ce703c5160fe7,train_04892.png; train_04929.png,1; 0,53.26; 336.15,2
d1b5c56c732bab367ebafd02b24e8da79855c39e2e70fe19ad9f5f15de86ebe1,train_02421.png; train_03766.png,1; 0,143.11; 319.17,2
d1faf22008d266d0cdeec0a943c808a7111e613f4cceb24c37c67567aed4e7d2,train_03486.png; train_07129.png,0; 1,342.14; 346.13,2
d2307950f02fabf6b631d3265632649a539e795105b654df95ea3fa59681151d,train_02602.png; train_04776.png,0; 1,297.15; 35.66,2
d28bbea43650f37925c6cf9a3841b615e1c553ba28bacde563f07641875b2d50,train_01505.png; train_02047.png,1; 0,55.65; 300.99,2
d2b2a85cdc975d931ff9055a385113dded37e5714aaed1a8b04f0f23b14d0187,train_01310.png; train_06638.png,1; 0,113.42; 279.77,2
d2d625f1e8c3f43518e7199695889fdfaf95b0151c85b430144095f0eac7e0ca,train_02363.png; train_04250.png,0; 1,336.50; 91.56,2
d2df4318f8e990cf24b0251452b3e05daea417ac6bd3bf168c7f5ca692dfb87c,train_02586.png; train_06937.png,1; 0,315.00; 350.93,2
d308033ecb0844c2fed5ff04ea46a0f7a8d0372bdc2d0f59826583af0629a131,train_00369.png; train_06504.png,0; 1,19.38; 37.24,2
d3177ffbeb9708d39ad3ae288e67f301f5c1c87f17273f631a63d8674544955f,train_05468.png; train_07787.png,1; 0,241.13; 94.52,2
d3473271a3eefcab812c06f976716ae22d90f8918a9b7e5edab82819e32a243b,train_03367.png; train_05331.png,0; 1,292.57; 358.18,2
d34fa2215b0e6b44dc75196a74f759956c76f5f0a8adc0bfcdbfe6792072829d,train_02043.png; train_02516.png,0; 1,300.95; 200.50,2
d37e7982fbdf0942a8f33c51546eca15995df8ea90fe98864361cc497106cad7,train_01339.png; train_02034.png,1; 0,49.29; 302.89,2
d391fcd265b950855af739ba6da9f461347bd29f9cc138a4f347d41ddc9e5264,train_01249.png; train_04452.png,0; 1,342.34; 6.68,2
d3cf3ee17944568cf9d82dd7072d09a5e2f771dc93098cedab8e16db18a508d5,train_04998.png; train_05842.png,0; 1,284.05; 32.35,2
d3f145489c5db48795564021359618f0af6efa8630148bd02f98419ef6322487,train_01709.png; train_04808.png,1; 0,16.24; 321.67,2
d40d523d63aa6a7a9eef2b5c6e7deeda1fedc9aa1b3783a593b999a7bf011990,train_04146.png; train_05609.png,1; 0,52.08; 348.67,2
d40f7bd56d559542820949a92188a27009e15e6f06c10911488d922a199bd322,train_01835.png; train_04270.png,0; 1,306.54; 152.37,2
d4517c3e08ffed95e0a39ace75201a97fa29a8eccaf12aa5cecc01990f924b3e,train_00466.png; train_01607.png,0; 1,349.61; 48.08,2
d45a8e1f4d3acfeec6a8a43a04a3ed06d629e6abe99e0494a24c6e0644cbabb8,train_01525.png; train_04269.png,1; 0,95.45; 154.92,2
d50d0317f5aaaa6556aff35995a90b936ea42e522981f07e1b3bcbf281c16477,train_01974.png; train_07303.png,1; 0,175.66; 308.71,2
d526934514dca27acb9c90a7723228bd8f578aa9f09cbcbc9be9e30089886d91,train_00657.png; train_04628.png,0; 1,276.69; 47.17,2
d5348ad0feff68d76d1b0003ca7a5a217cd9e112f410fd219185675cc19e0843,train_04242.png; train_05147.png,1; 0,282.56; 341.60,2
d552244ca450f644b22efbca7987a4c35d534ce8815887a5d1cb6440abf3fce2,train_06533.png; train_07334.png,0; 1,312.70; 287.85,2
d5bc708cd943427e136d73d02bae8c7046b5a7636a08ffccc99059e7b4346d31,train_00893.png; train_02894.png,1; 0,155.75; 292.00,2
d5bff293606a31812dc9139516a419ca8440a9a6143490c1f104680bbe512b1a,train_01751.png; train_05642.png,1; 0,38.49; 342.54,2
d6063c5581b2f26d3fcaa7cdf46fef55cc8a7003a9982183deba2e267f423b0e,train_03983.png; train_06101.png,0; 1,281.86; 59.60,2
d656219b517277cf152f15fc42346b491b7b327299d23726cb9de3163fa07280,train_01965.png; train_06907.png,1; 0,66.12; 347.64,2
d67415948a6d23d4eceacddc016eb8f6c7be32342c4e37d3addae6165a734537,train_01506.png; train_03502.png,1; 0,320.09; 295.55,2
d6a528ead12ed3c10999d41246f073d4753e22b677c288cd955abcca128f077b,train_03840.png; train_04211.png,1; 0,53.14; 343.68,2
d6d3139d01fd072f296aebbbd8dd76682ec101b410ddfc318056e094fbb40581,train_00944.png; train_05238.png,0; 1,343.12; 333.39,2
d74928b79ae67439de8aa9da6afedb718a8637b5af5ac18e00ca45bcfb8ac133,train_02257.png; train_06177.png,0; 1,304.60; 188.34,2
d751f22184fcb32f76bc3fec4bc5cb06716ca16283b833905f7521963e570d0e,train_05504.png; train_06045.png,0; 1,337.14; 130.73,2
d75c0fe93b4f3b88c392d124db8d814e687512fbcb405b51e2eec6bc167c0233,train_04581.png; train_06788.png,1; 0,197.70; 76.55,2
d76a5e6b1d4e0efbe64a0db2d8abe794b44e79eba3b298cc9efd2472244e5a3b,train_00757.png; train_02049.png,1; 0,180.35; 316.48,2
d78771f353f8a597da6c656db21cf17a736923ffe2a1b44ef4afaa96616edf64,train_03773.png; train_07492.png,1; 0,257.02; 323.03,2
d7a0f76a408f5b2d645b1255fc3596e0418ebe054407cbc6f477865711a7b2ff,train_06378.png; train_07651.png,0; 1,209.01; 74.79,2
d7ba2986ac3aadde4901a119e7dea74a9fa0629e1fc75d4b915fc75016e5e8f2,train_02297.png; train_02692.png,1; 0,93.38; 171.34,2
d7d990ea75cd30e441f4cf7349fdb9bf0b7755be6a666a383a945ffdaf18e772,train_03175.png; train_04349.png,1; 0,282.88; 319.29,2
d7e95704c254ecfa669a6373ff5ef44089433ac6a263b25c11cdac7493523e85,train_00827.png; train_05538.png,0; 1,297.52; 186.80,2
d7f423814f759a0a08a52dc65d02d4b0010a92bd6a5d02a38a9809a369872239,train_00595.png; train_04206.png,1; 0,256.53; 273.14,2
d8190f0395d68f0a8a0d7f41ae8370d5522c563f0703d85cbaebeea1941ae712,train_07327.png; train_07681.png,0; 1,336.94; 7.16,2
d81d410d1ae21fb4600e3e2150477b6840827b0f6794512462a57a6feac60bd9,train_02060.png; train_03282.png,0; 1,283.89; 209.72,2
d89234bbc675935c5c7730a7b885423ded79fa52bda72e85b1adf856ff4c638b,train_04223.png; train_05675.png,0; 1,323.42; 209.72,2
d8fb0bd48e115975227855869650c2c428c3bc59a67597e5654bb28cebf4890d,train_00948.png; train_04862.png,1; 0,34.44; 298.25,2
d94a6a300bafa11b63e25c041cbb8b2dabc2bcde678035cdc757e7190e9f9f38,train_00638.png; train_06745.png,1; 0,117.28; 326.13,2
d9a36ddfa4d279148e7740df3cfc2eb5ca8a3fa4d266804701ecaae671a7498e,train_05231.png; train_07382.png,0; 1,328.08; 26.34,2
d9b69c096c11de23935b6e755226b7a389f7d475da3ba20e449c270a75c72e36,train_05558.png; train_06308.png,0; 1,333.10; 104.93,2
da4ddc33a44c1a92a58658952ac8daf62213886e9568b9e11de09aa22a956362,train_00101.png; train_00512.png,0; 1,355.42; 38.92,2
dab485f2b4a97933623482c03f00c3bbfdb05758596b33df4a46a7dc2666f1a5,train_00945.png; train_05815.png,1; 0,325.83; 333.57,2
daf52e5760f83b437c5a6fa25e9c58d270280cd381db8f4468908b53d98d431a,train_05276.png; train_07142.png,0; 1,70.65; 274.40,2
daf5c1315ca809f0281ae6d1bf25b7df7e0541559f45856487b3892ab2671d3b,train_04906.png; train_06957.png,0; 1,177.08; 82.39,2
db656026f635cc0a41dd54cd258b23049fde86a42bee554a83d971eae3b53a2e,train_00567.png; train_04460.png,0; 1,277.86; 273.27,2
db6c7673a508ec9910977082f9fd84e08f9fd728602f22899ee9f675797d0b5b,train_00510.png; train_06630.png,0; 1,318.95; 272.70,2
dbabf789f6680324ca6e1bc8881a52f0d6fbd2ed5ecc92e1bcd0f97fae000de0,train_06607.png; train_06808.png,0; 1,292.63; 102.76,2
dbea0a8dc4e4de637a1e01f0ac7a4eea439333b345fb7b667aaf7f5d32d777fa,train_06305.png; train_07836.png,0; 1,338.80; 71.81,2
dc298d3cf785fd6ce65b5b95b2b12fee8492fa76c54695f836b134fbbe662683,train_00976.png; train_07120.png,0; 1,346.65; 183.20,2
dc414914a9dd8a49fd84b7de36abcb194e53e8e9ae79aebf565aae4bcc7b10c4,train_01156.png; train_04634.png,1; 0,273.42; 329.35,2
dc68b7967e64aafec4df740de1e64075fd908687d5179500967a1522998745ed,train_01415.png; train_01460.png,0; 1,218.42; 60.25,2
dc7fedaec4a916a4fc28287c773f4ac8953fa915e2008de35e95960c72d02dcc,train_02146.png; train_06483.png,1; 0,63.97; 31.12,2
dce8aa3ef8da9c8086610066515fc35046acfd4e388b4cd437a5a0d806c303ed,train_00617.png; train_01900.png,0; 1,338.58; 103.98,2
dcf6de555079892ddc413621da0ea57a73d02c7c49d68db670f87a2f3bc4b1f5,train_01553.png; train_03909.png,0; 1,296.67; 90.47,2
dd14ac11b346c936d62d0fae43ce05ccaa7dbd2f1aa3709f5e6c8df30cae1c2a,train_03391.png; train_06583.png,0; 1,294.40; 224.51,2
dd71a309bdfe8da3f4b464f5e5190ce79ba950d589a18a92b28cc92ba9c7a728,train_03934.png; train_04237.png,0; 1,22.09; 113.21,2
ddb3319705fb388b3daeb05b38388f5f908567ccbad1ae22a3da6a65c4fe26a5,train_01840.png; train_06949.png,1; 0,324.10; 178.05,2
ddc0004c03db109e45fb03bfe28bd16a160dc624aa5217c05f912db270365fac,train_05778.png; train_07575.png,0; 1,348.13; 62.35,2
de196b6bdefaa9d59ba5513382ca5b8388032f60425577ae850caa726ea403e0,train_00958.png; train_02710.png,0; 1,322.84; 319.59,2
de34e7dabdf8c2c7e7027ef40a2ab81bb3d8a444e49889bb3534df7e561c0d16,train_04630.png; train_05549.png,0; 1,344.27; 297.01,2
de5a25d65118bfe06e78fe672ffbd8a48ffb7c9e5dd598d8c17f3fa544f97cca,train_01874.png; train_05414.png,0; 1,97.90; 39.73,2
dea0bd19fb2b7e0cc633c9b165778f35decc583a0b09d6357abc8c10e4b71613,train_04733.png; train_05357.png,1; 0,218.50; 11.22,2
dec30d334ff4c2b0d6d7789f8c4af75161ce40dbce817ad89311ced0977c3997,train_03870.png; train_07231.png,1; 0,37.74; 341.02,2
ded3508c2bc4ea62a34a2b7cce39815f0e656f10adbae19cefd23c4e31976635,train_01223.png; train_06855.png,1; 0,292.00; 281.35,2
dede93a24c6b723496f29ac8d4be99e7c5260a088c6bea91e0cf01789fb96322,train_00426.png; train_05700.png,1; 0,53.40; 319.02,2
df1243195b6d04e06ab0c1033bf3f625b2ff8272151f10451b0be58bf4253b2c,train_04851.png; train_07099.png,0; 1,355.28; 320.41,2
df1a13966d1203b1fc623b55a622002fe164ee8f2b58a1af7fba0785cf0253e5,train_05275.png; train_07069.png,0; 1,307.18; 122.96,2
df533e600378a7d11ea89a0386c04752f954a7486d75e2c50d7c8fcd93a6ba77,train_01853.png; train_07622.png,1; 0,180.37; 348.82,2
df61d9563b5afae9500063946823ab8c084faf6d6d08c4ee65aee7c3344d320f,train_05042.png; train_06837.png,0; 1,339.23; 49.66,2
dfad1726ff2a8eacefe367d00680b9aced7932f7486093388301f8b6a3a2d471,train_00878.png; train_03410.png,0; 1,110.80; 102.18,2
dfc604de6452dcd420fea31fd01e11eb2c96c7fd73e2818b1e7ff75ba94cb6e6,train_02055.png; train_05986.png,1; 0,183.96; 326.59,2
dfed3a4d3ee49b8e49aab66bceea6144bc38f6e488ef4f64b3824595426f1df7,train_03099.png; train_07093.png,1; 0,246.75; 335.68,2
dff5ef9ddf6106f7d5853ae848312023d07f1e95d763d0fe8fa64642da5688f0,train_03563.png; train_07404.png,1; 0,315.21; 319.26,2
e086a6a03bf1c21a324e6b50fe1b625e57bd46930ce062af20aa7d9be8b7c9a9,train_00848.png; train_02160.png,1; 0,67.21; 190.73,2
e09bf532bca1a005106763cc9f604e79ffc363c45a16b5f4d85c24243a68c52f,train_00157.png; train_00185.png,0; 1,345.19; 88.18,2
e0a07de67a8fc68fb6a7de9fb98826ed4199c15b24846d6acac8b21abf4d184a,train_05626.png; train_06826.png,0; 1,327.24; 204.00,2
e0b096bfbe02323c117a81e92cbfbc075e4758a93ec944807aca56f28d65f737,train_03956.png; train_06362.png,0; 1,330.23; 81.67,2
e106837ca3e88db327df22c99a27085e2ce93406c476d5b31ca5acaed030c88e,train_05144.png; train_05523.png,1; 0,15.49; 342.31,2
e12ac6c74fabdac77de4ddfd93b8ba182caf3cff3e97fda40fb9523fa278ca3c,train_03902.png; train_04723.png,1; 0,188.67; 295.29,2
e17a1c58eefab75dcc3d0e11efdf4f5c3460a7b540e088ba9cd216012f6d64da,train_05429.png; train_06747.png,0; 1,310.24; 345.40,2
e223f1128ce01522651026cf0186bf185b02913ff2b16fd017cae7c4ad527c6c,train_00979.png; train_06255.png,0; 1,276.32; 156.39,2
e22cec6974966fee5848ea6883edc771c77983e859c891140ccfbabe843f04ae,train_00785.png; train_05727.png,1; 0,332.00; 296.11,2
e296224fc1eb37b94843909f867cf855aa85df6e2d6940ce311bda338ff41a55,train_00725.png; train_07557.png,1; 0,115.20; 280.74,2
e29f6d80cd680316c51c932f8d5a7d0cd8070169d601a138ed20d118b9700c74,train_00695.png; train_02263.png,0; 1,305.06; 114.15,2
e2a8e49d1822553c69a878f51e3a2254eef5927d7a5b3bd1582d5b3910aa9b93,train_00402.png; train_05522.png,0; 1,352.49; 142.43,2
e2e7406d7790a7efb4e2a5c8a646b6b115d2ed756fcb2e517b5b55bd3723e781,train_00386.png; train_07354.png,1; 0,353.61; 169.14,2
e2f5da6342e734144177f21a0beca70eda48cbc43b144d4171165b2b679aa526,train_01792.png; train_04153.png,0; 1,349.16; 299.31,2
e374fb62676140a4d03cc5e9831196e4f5f525bb05938e8b085db8cfab288534,train_00509.png; train_01530.png,0; 1,348.17; 143.26,2
e3779c1bce10beae5c83a1bf8922c9b87d985a05a6df902565a9c819e9c6bf44,train_00830.png; train_07034.png,0; 1,340.63; 94.62,2
e3bc931a8b344249a4ef044a7e5e706b371a7a3c6293c92538f529199ab5234c,train_00023.png; train_01787.png,0; 1,288.13; 212.20,2
e3bd968cf0049eaac714314588227580e34476ddd45fe660263630105b13422b,train_03030.png; train_03548.png,0; 1,335.62; 327.41,2
e3de01e47cbc5ce02056779c3cc7fb21fbaa8156d44edb5498bb4d943f963e2d,train_02077.png; train_02482.png,1; 0,296.44; 274.25,2
e433f6523fa6e472c9624bd0f3dc091d9a3183a808a1a3c3dc63809971a39bcf,train_07237.png; train_07481.png,1; 0,143.78; 301.49,2
e439994a7b352fc2a67c9ded5c9393480faef3aa104f01fae2d5b4a25c99bb60,train_02660.png; train_04013.png,0; 1,293.46; 193.35,2
e43d5988a9a9faf459a078c0487924ec49b7c47dda1d4c5b9a4df5f865f607fa,train_01253.png; train_03186.png,1; 0,27.89; 352.48,2
e43dced149fa083d12c35000d66b9d3d487868c3ed6c34608f8e3bdaee746370,train_00767.png; train_05527.png,0; 1,337.22; 91.26,2
e43ffca8b9b6a52a147f0ded4144ce31e2e0e2dd82f42e6ea3f0bae644d94454,train_05447.png; train_07596.png,1; 0,65.84; 273.60,2
e46dd615d9b9c76a8cf41a1bda5475bf545cd3986d2f02acc28d0efc2d9741f3,train_03527.png; train_04803.png,0; 1,288.93; 351.81,2
e473a30a6950b50b834330d17f7a22c72440676b918367e91eaffbdcac2507f4,train_00901.png; train_05989.png,1; 0,219.06; 340.44,2
e503b7631fe20d4cb6e699cd13b0b35fb71a4528c5327afb60d65c67265fe370,train_00305.png; train_05529.png,1; 0,186.00; 277.11,2
e5151767fb375c6ca6c3d4cae053784e4576e6f8a44cfd87dbeb992558255ee2,train_02386.png; train_04691.png,1; 0,215.15; 250.25,2
e5760afc7f29bcec480fd03a472ec90851c2ea2cc018a1ee62ace365a6707189,train_01177.png; train_03636.png,0; 1,222.98; 290.07,2
e59684e64bc235f1981315175e351491c5925ce3776aede35616c61b70d6eb70,train_01097.png; train_02185.png,0; 1,126.19; 65.18,2
e5dbe834bb16098c422267111e39b44341e9d59592ef8425f9b778d4eecef5e9,train_00310.png; train_05672.png,0; 1,270.34; 156.59,2
e64361dfe02f65c3543183a827123cf3848a9867e2933291974176b024196532,train_04649.png; train_05373.png,0; 1,299.98; 184.35,2
e6b276f7879cf5e7932f014ca8b9dd3dd804c99786a72e354944b31cd7105412,train_05450.png; train_06122.png,1; 0,239.95; 323.94,2
e6c3a12dc190d27de5d6c84e354d581c4b59d8da4f01c90e551d432907dee4ec,train_00686.png; train_01889.png,1; 0,333.36; 299.02,2
e6d1b9c71263aeb8d34f8ea17e88651454f2916d63bca37ad8b25eee2767c12f,train_03835.png; train_04084.png,1; 0,238.84; 347.07,2
e6d1e23749b3269a3fe7ae0f41e4c81987516cd181bcca23f08940347a90f2af,train_05612.png; train_07263.png,1; 0,17.18; 351.52,2
e71f1e2bfd51edb1932f70e49e085eede94170206c6f51d64a31dd6fa58b53d6,train_03601.png; train_07582.png,1; 0,254.52; 352.70,2
e77de4d51353a872ea06f9334e0746d081264d664a53e87fd65982814fbdc976,train_00273.png; train_07328.png,1; 0,315.96; 306.96,2
e78543810959f8ef0c5dfbf13f059bc297a53018400a4f0e323b64996b89c127,train_02476.png; train_03250.png,1; 0,106.49; 317.49,2
e79077b6cd9b77198fa7f2a8cb264682245524729f9d115087e720630a1dc7ea,train_07333.png; train_07819.png,0; 1,354.08; 52.28,2
e79c6a7235e13216b506fbfbf43b0007782c1580c7721fcbfdea1fcf720a44c7,train_02525.png; train_04370.png,0; 1,303.12; 25.69,2
e7a143046b83014bdae7b8541846183de428ab5f915d8bcf0e0c218769e2b4d8,train_03153.png; train_04816.png,1; 0,289.93; 302.40,2
e7a8223f972f691ec77598fac1f4fcb860ca93cbd8bae55b0b94c2840a44b51e,train_01758.png; train_06857.png,1; 0,244.74; 275.17,2
e81a2d4827d13ab4058b99a8fb9b026f3d2d765231439533bd9ea531c8dc51ad,train_00107.png; train_02552.png,1; 0,24.64; 291.19,2
e81ba56edfdba19ec5fd23a15c48d8432e5cf6abd6d2a3b347aa865d9f4d4fd8,train_01182.png; train_03507.png,0; 1,285.12; 33.59,2
e81d35facaf59e0ea13c65783cf4288f7d8c1c86da36a2f879b7911ce42fee00,train_02062.png; train_07269.png,1; 0,257.06; 299.41,2
e8594a558a7a7b5f6f35cddd7a112143a32c451f75b2230347446925b92edb63,train_01422.png; train_04152.png,1; 0,127.78; 319.75,2
e8694e9652733ddaf2fea38779dc76281e5a84130f6216e2a8273709393a270c,train_01881.png; train_05613.png,1; 0,188.28; 319.47,2
e8f0f79d5ea54f8eed794c4474f51881cff6d8956a0c07b8912e9f8d49001903,train_03292.png; train_04355.png,0; 1,302.35; 112.94,2
e91dbca726eaa19abcc549e010318801a513e169bd84d69a7f13d818da29977d,train_01297.png; train_02823.png,0; 1,359.41; 311.28,2
e95d27550e4d9e80ac5fd1c33b16c96162d871528c913fd142bb9a55b6753845,train_05405.png; train_07170.png,0; 1,289.28; 69.31,2
e96d249f30eaa60c4898b626d1a71061b6a09e728f7b5c33aeed6beae9296606,train_03694.png; train_06393.png,1; 0,14.56; 293.28,2
e9926ce028f73a2d939237bfc7f7b7596f1f073c8b16a58e01a3fc1e564d0183,train_00147.png; train_06895.png,1; 0,203.46; 278.60,2
e9edf0ea565c49c30ccf4f70a9edb4943ea57363a22c1b5d96a113e3a2943ae0,train_01006.png; train_05594.png,0; 1,325.93; 14.20,2
ea0df63991be8ae83747eb1a1c03209905b592f3261401c1e36499bd542ab33a,train_01382.png; train_01584.png,0; 1,290.40; 139.44,2
ea10fbebb2212f9743a00d63f97d57a5712bc0f93838b42917b50fdfcaeeebd6,train_05983.png; train_07428.png,0; 1,131.89; 91.03,2
ea3fb5d6a51cc613b8cd30a6da6474a4bbf8e8555b15002d271c7c84b7864699,train_01311.png; train_03277.png,0; 1,346.61; 51.06,2
ea9acbcc24892f63d3104e14b0da4e9a7d9c75212c60e8d6ee45ce7a2540da96,train_02601.png; train_04936.png,1; 0,300.24; 98.93,2
eaaac28ceff37b358090df91848d229e910fd0025beca2d3b50f45ab0f531816,train_00117.png; train_07679.png,0; 1,317.70; 333.74,2
eab3953f88c2bb05d04eb2530de9895fdabdf4c118c83b0c7357886ea0128d65,train_00646.png; train_02295.png,0; 1,307.14; 11.02,2
eab6e46386f862e9204111d38e9ee9eff2458ee8076f15118b28cbbf8bb35a0e,train_00483.png; train_07432.png,0; 1,270.06; 71.23,2
eb036a774229c33b59fca0883e1dd457f31a7453a0085f164334c2853a3bc5cb,train_04209.png; train_06783.png,1; 0,346.93; 337.94,2
eb5c912e2bcb94f60c896e54b33280cac3ef1a986de6f3ff62387c25a5c8929a,train_00613.png; train_01646.png,0; 1,295.73; 9.52,2
eb7e541724a03ad97d225187b46497ee2323234c7166b85b8dedf3860840c86e,train_00086.png; train_05776.png,0; 1,296.83; 143.27,2
eba1385ca82323fe0c069dc7e08f0e9751bfa0e8eb87a920d32870f3ae0d16fd,train_01786.png; train_04395.png,0; 1,303.05; 87.26,2
